1749998580000,SOL/USDT,short,148.91,149.65454999999997,147.4209
2025-06-16 23:17:00,SOL/USDT,long,156.64,156.14071428571427,157.63857142857142
2025-06-16 23:19:00,ETH/USDT,long,2639.68,2633.2535714285714,2652.532857142857
2025-06-16 23:23:00,XRP/USDT,long,2.2529,2.2482928571428573,2.2621142857142855
2025-06-17 00:38:00,XRP/USDT,long,2.2847,2.2793321428571427,2.2990142857142857
2025-06-17 00:45:00,ETH/USDT,long,2642.87,2638.477142857143,2654.5842857142857
2025-06-17 01:41:00,SOL/USDT,long,157.78,157.52392857142857,158.46285714285713
2025-06-17 02:07:00,XRP/USDT,long,2.3126,2.3075964285714288,2.3259428571428575
2025-06-17 02:34:00,ETH/USDT,long,2640.34,2637.3700000000003,2648.26
2025-06-17 02:38:00,SOL/USDT,long,157.67,157.36035714285714,158.49571428571426
2025-06-17 03:40:00,ETH/USDT,long,2641.32,2638.1603571428573,2649.7457142857147
2025-06-17 04:02:00,XRP/USDT,long,2.3263,2.3225392857142855,2.336328571428571
2025-06-17 04:13:00,SOL/USDT,long,158.17,157.81964285714284,159.1042857142857
2025-06-17 04:20:00,ETH/USDT,long,2652.12,2645.61,2669.4799999999996
2025-06-17 04:57:00,SOL/USDT,short,157.18,157.42857142857144,156.51714285714286
2025-06-17 05:26:00,SOL/USDT,short,156.95,157.14499999999998,156.43
2025-06-17 06:00:00,XRP/USDT,long,2.3208,2.3169964285714286,2.330942857142857
2025-06-17 06:24:00,SOL/USDT,short,156.97,157.13714285714286,156.52428571428572
2025-06-17 06:31:00,SOL/USDT,short,156.8,156.96714285714287,156.35428571428574
2025-06-17 06:55:00,XRP/USDT,short,2.2943,2.297428571428571,2.2859571428571424
2025-06-17 06:58:00,SOL/USDT,short,156.51,156.69214285714284,156.02428571428572
2025-06-17 07:13:00,SOL/USDT,short,156.52,156.80392857142857,155.76285714285717
2025-06-17 07:18:00,ETH/USDT,long,2653.12,2648.7303571428574,2664.8257142857137
2025-06-17 07:30:00,SOL/USDT,short,156.62,156.84178571428572,156.02857142857144
2025-06-21 12:06:00,ETH/USDT,long,2427.85,2425.8433513284645,2433.201063124094,,,,{"market_info": "trending(T:5,R:2)", "score": "11/11"}
2025-06-21 12:12:01,ETH/USDT,long,,,,,-0.80976,4.99,Stop Loss,
2025-06-21 12:13:00,ETH/USDT,long,2425.31,2423.368931497005,2430.486182674653,,,,{"market_info": "trending(T:4,R:2)", "score": "11/11"}
2025-06-21 13:02:00,DOGE/USDT,long,0.16337,0.16322873424221032,0.1637467086874391,,,,{"market_info": "range_bound(T:0,R:4)", "score": "7/7"}
2025-06-21 13:04:01,ETH/USDT,long,,,,,-0.88281,49.98,Stop Loss,
2025-06-21 13:04:03,DOGE/USDT,long,,,,,-0.1155,1.0,Stop Loss,
2025-06-21 13:32:00,BTC/USDT,short,103330.0,103354.3254223565,103265.13220704932,,,,{"market_info": "trending(T:3,R:2)", "score": "11/11"}
2025-06-21 14:01:01,BTC/USDT,short,,,,,-0.07799999,28.98,Stop Loss,
2025-06-21 14:05:00,XRP/USDT,short,2.1194,2.1204687271800786,2.1165500608531245,,,,{"market_info": "trending(T:3,R:2)", "score": "11/11"}
2025-06-21 14:08:00,XRP/USDT,short,,,,,-0.339,1.98,Stop Loss,
2025-06-21 14:25:00,BTC/USDT,short,103380.6,103396.45808434059,103338.31177509177,,,,{"market_info": "range_bound(T:2,R:3)", "score": "7/7"}
2025-06-21 14:28:02,BTC/USDT,short,,,,,-0.0865,2.99,Stop Loss,
2025-06-21 14:32:00,BTC/USDT,long,103424.5,103402.57282960597,103482.9724543841,,,,{"market_info": "trending(T:3,R:2)", "score": "11/11"}
2025-06-21 14:42:01,BTC/USDT,long,,,,,-0.111,8.98,Stop Loss,
2025-06-21 15:01:00,ETH/USDT,short,2424.0,2425.1730043836774,2420.871988310194,,,,{"market_info": "range_bound(T:1,R:5)", "score": "7/7"}
2025-06-21 15:10:00,BTC/USDT,long,103343.1,103329.12437086114,103380.3683443703,,,,{"market_info": "range_bound(T:1,R:5)", "score": "8/7"}
2025-06-21 15:17:01,ETH/USDT,short,,,,,0.6713,15.99,Take Profit,
2025-06-21 15:17:00,ETH/USDT,long,2420.29,2419.0788880212503,2423.5196319433326,,,,{"market_info": "range_bound(T:1,R:4)", "score": "8/7"}
2025-06-21 15:20:01,BTC/USDT,long,,,,,-0.07349999,8.99,Stop Loss,
2025-06-21 15:21:00,BTC/USDT,long,103302.3,103284.86258881786,103348.79976315238,,,,{"market_info": "range_bound(T:1,R:5)", "score": "8/7"}
2025-06-21 15:22:02,BTC/USDT,long,,,,,-0.091,0.99,Stop Loss,
2025-06-21 15:24:01,ETH/USDT,long,,,,,0.78889999,5.99,Take Profit,
2025-06-21 15:24:00,BTC/USDT,short,103477.0,103512.87866296196,103381.3235654348,,,,{"market_info": "range_bound(T:2,R:3)", "score": "7/7"}
2025-06-21 15:47:01,BTC/USDT,short,,,,,-0.243,22.97,Stop Loss,
2025-06-22 23:54:00,SOL/USDT,long,130.0,129.050529118008,131.898941763984,,,,{"market_info": "trending(T:5,R:0)", "score": "12/11"}
2025-06-23 00:27:00,SOL/USDT,long,,,,,-8.4537,31.98,Stop Loss,
2025-06-23 00:53:00,SOL/USDT,short,128.47,128.9669066172666,127.47618676546679,,,,{"market_info": "trending(T:5,R:2)", "score": "11/11"}
2025-06-23 00:58:00,ETH/USDT,short,2170.69,2178.7827941988235,2154.5044116023537,,,,{"market_info": "trending(T:5,R:2)", "score": "11/11"}
2025-06-23 01:01:01,ETH/USDT,short,,,,,-7.0417,1.98,Stop Loss,
2025-06-23 01:06:01,SOL/USDT,short,,,,,-9.2502,11.98,Stop Loss,
2025-06-23 01:38:00,ETH/USDT,long,2192.4,2184.2108112344085,2208.778377531183,,,,{"market_info": "range_bound(T:3,R:4)", "score": "7/7"}
2025-06-23 01:41:00,SOL/USDT,short,129.29,129.8446173748823,128.1807652502354,,,,{"market_info": "range_bound(T:3,R:4)", "score": "8/7"}
2025-06-23 01:45:01,ETH/USDT,long,,,,,-5.32726,6.98,Stop Loss,
2025-06-23 02:00:01,SOL/USDT,short,,,,,-3.6192,17.99,Stop Loss,
2025-06-23 02:33:00,SOL/USDT,long,129.8,129.31969900189335,130.76060199621332,,,,{"market_info": "range_bound(T:2,R:5)", "score": "9/7"}
2025-06-23 03:02:01,SOL/USDT,long,,,,,9.7102,27.98,Take Profit,
2025-06-23 03:53:00,ETH/USDT,long,2191.9,2186.278007638674,2203.1439847226525,,,,{"market_info": "range_bound(T:1,R:4)", "score": "7/7"}
2025-06-23 03:55:01,ETH/USDT,long,,,,,-1.72197,0.99,Stop Loss,
2025-06-23 04:05:00,SOL/USDT,short,128.94,129.34996411119462,128.12007177761072,,,,{"market_info": "trending(T:5,R:2)", "score": "11/11"}
2025-06-23 04:09:01,SOL/USDT,short,,,,,-0.5148,2.98,Stop Loss,
2025-06-23 04:25:00,SOL/USDT,short,128.73,129.08968205005834,128.01063589988328,,,,{"market_info": "trending(T:4,R:2)", "score": "11/11"}
2025-06-23 04:32:01,SOL/USDT,short,,,,,-5.3157,6.98,Stop Loss,
2025-06-23 04:33:00,SOL/USDT,short,129.09,129.49715192285018,128.27569615429968,,,,{"market_info": "range_bound(T:1,R:3)", "score": "8/7"}
2025-06-23 05:09:01,SOL/USDT,short,,,,,8.9832,34.98,Take Profit,
2025-06-23 05:10:00,SOL/USDT,short,127.46,128.04776620254464,126.28446759491072,,,,{"market_info": "trending(T:5,R:0)", "score": "11/11"}
2025-06-23 05:14:01,SOL/USDT,short,,,,,8.1316,3.98,Take Profit,
2025-06-23 05:14:00,SOL/USDT,short,126.71,127.45203362688868,125.22593274622263,,,,{"market_info": "trending(T:5,R:0)", "score": "11/11"}
2025-06-23 05:32:01,SOL/USDT,short,,,,,-6.1516,16.98,Stop Loss,
2025-06-23 05:57:00,ETH/USDT,long,2189.56,2176.0655481337767,2216.548903732446,,,,{"market_info": "trending(T:5,R:0)", "score": "11/11"}
2025-06-23 06:02:00,SOL/USDT,long,129.96,129.26869152554553,131.34261694890895,,,,{"market_info": "trending(T:5,R:0)", "score": "11/11"}
2025-06-23 06:11:01,SOL/USDT,long,,,,,-2.3851,7.98,Stop Loss,
2025-06-23 06:39:01,ETH/USDT,long,,,,,-4.69025,41.98,Stop Loss,
2025-06-23 07:05:00,ETH/USDT,long,2210.48,2199.8948824180693,2231.650235163862,,,,{"market_info": "trending(T:4,R:2)", "score": "11/11"}
2025-06-23 07:08:00,SOL/USDT,long,131.08,130.3446179595015,132.550764080997,,,,{"market_info": "trending(T:4,R:0)", "score": "13/11"}
2025-06-23 07:17:00,SOL/USDT,long,,,,,-6.8328,8.96,Stop Loss,
2025-06-23 07:25:01,ETH/USDT,long,,,,,-1.51886,18.99,Stop Loss,
2025-06-23 07:44:00,SOL/USDT,long,132.21,131.5222175069804,133.5855649860392,,,,{"market_info": "trending(T:5,R:0)", "score": "11/11"}
2025-06-23 07:44:00,ETH/USDT,long,2232.11,2222.347933317681,2251.634133364638,,,,{"market_info": "trending(T:5,R:2)", "score": "11/11"}
2025-06-23 07:49:04,ETH/USDT,long,,,,,-0.41995,4.02,Stop Loss,
2025-06-23 08:04:00,ETH/USDT,long,2231.46,2223.5014004126665,2247.3771991746667,,,,{"market_info": "trending(T:5,R:2)", "score": "11/11"}
2025-06-23 08:06:01,ETH/USDT,long,,,,,-3.6081,1.99,Stop Loss,
2025-06-23 08:41:00,SOL/USDT,long,,,,,-2.1238,55.99,Stop Loss,
2025-06-23 10:54:00,SOL/USDT,long,132.94,132.64096048400054,133.53807903199893,,,,{"market_info": "trending(T:5,R:2)", "score": "11/11"}
2025-06-23 11:09:00,SOL/USDT,long,,,,,-8.02399999,13.99,Stop Loss,
